ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,GenZ fashion_7d_avg,GenZ fashion_7d_avg_lower,GenZ fashion_7d_avg_upper,GenZ fashion_growth,GenZ fashion_growth_lower,GenZ fashion_growth_upper,GenZ fashion_momentum,GenZ fashion_momentum_lower,GenZ fashion_momentum_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-14,0.14063797941251074,0.5744496088441294,0.6855845802316843,0.1400281423165876,0.1412231637961377,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.48735627676505067,0.48735627676505067,0.48735627676505067,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.012575656089915201,0.012575656089915201,0.012575656089915201,0.0,0.0,0.0,0.6279942561775614
2025-12-15,0.1412246093493321,0.5763959583767583,0.6898850479615131,0.14057422788773463,0.14184716190793714,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.48940010051502203,0.48940010051502203,0.48940010051502203,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.014619479839886537,0.014619479839886537,0.014619479839886537,0.0,0.0,0.0,0.6306247098643541
2025-12-16,0.14181123928615344,0.5636208269982037,0.6755879585240817,0.14111815164467123,0.14248572288044073,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4787586770386024,0.4787586770386024,0.4787586770386024,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.003978056363466955,0.003978056363466955,0.003978056363466955,0.0,0.0,0.0,0.6205699163247559
2025-12-17,0.14239786922297476,0.5686234479724506,0.6781873451066884,0.14165497913900865,0.14310870721838584,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4804667300825853,0.4804667300825853,0.4804667300825853,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.005686109407449771,0.005686109407449771,0.005686109407449771,0.0,0.0,0.0,0.62286459930556
2025-12-18,0.1429844991597961,0.5576202948102306,0.672820107164375,0.1422093499865723,0.1437272858891805,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4747997306751355,0.4747997306751355,0.4747997306751355,0.4747806206751355,0.4747806206751355,0.4747806206751355,1.9109999999988858e-05,1.9109999999988858e-05,1.9109999999988858e-05,0.0,0.0,0.0,0.6177842298349316
2025-12-19,0.14357112909661746,0.5504369213183563,0.6633686562645564,0.14275924908765208,0.1443564912045588,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.46443204846061914,0.46443204846061914,0.46443204846061914,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.010348572214516325,-0.010348572214516325,-0.010348572214516325,0.0,0.0,0.0,0.6080031775572365
2025-12-20,0.1441577590334388,0.5346009699093847,0.646904486595608,0.1433088145593625,0.14499382169189243,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4482507811888988,0.4482507811888988,0.4482507811888988,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.026529839486236696,-0.026529839486236696,-0.026529839486236696,0.0,0.0,0.0,0.5924085402223376
2025-12-21,0.14474438897026015,0.5793228092321001,0.6830496502688723,0.14384338057452764,0.14563036240950752,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.48735627676495347,0.48735627676495347,0.48735627676495347,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.012575656089817956,0.012575656089817956,0.012575656089817956,0.0,0.0,0.0,0.6321006657352136
2025-12-22,0.1453310189070815,0.5747092660709198,0.6940041821088171,0.14437768454424632,0.14627254928763467,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.48940010051498584,0.48940010051498584,0.48940010051498584,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.014619479839850342,0.014619479839850342,0.014619479839850342,0.0,0.0,0.0,0.6347311194220673
2025-12-23,0.14591764884390282,0.569231857431856,0.6817096782007105,0.1449042297537955,0.14691228683111454,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.478758677038629,0.478758677038629,0.478758677038629,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.003978056363493515,0.003978056363493515,0.003978056363493515,0.0,0.0,0.0,0.6246763258825319
